#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
CP124084.1	535014	535436	-	FMBKCJ_64260	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP124084.1	564023	565516	-	FMBKCJ_64405	59.3	6.0		RefSeq:WP_044283522.1, SO:0001217, UniParc:UPI00052A3973, UniRef:UniRef100_UPI00052A3973, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP124084.1	644606	644974	+	FMBKCJ_64750	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP124084.1	662437	662751	-	FMBKCJ_64825	11.3	8.7		RefSeq:WP_010889785.1, SO:0001217, UniParc:UPI000005755D, UniRef:UniRef100_O51576, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP124084.1	690026	690322	+	FMBKCJ_64925	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP124084.1	738973	739512	+	FMBKCJ_65175	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP124084.1	792181	793455	+	FMBKCJ_65430	48.7	4.6		RefSeq:WP_010889815.1, SO:0001217, UniParc:UPI000233F626, UniRef:UniRef100_O51690, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP124084.1	814708	815142	-	FMBKCJ_65550	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124082.1	1440	1796	+	FMBKCJ_65920	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP124082.1	3628	3849	+	FMBKCJ_65930	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP124083.1	15150	15308	+	FMBKCJ_66200	6.1	10.2		RefSeq:WP_010259080.1, SO:0001217, UniParc:UPI0000056910, UniRef:UniRef100_UPI0000056910, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP124083.1	18130	18723	+	FMBKCJ_66220	22.7	9.1		RefSeq:WP_010890382.1, SO:0001217, UniParc:UPI0000056917, UniRef:UniRef100_O50923, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP124083.1	32960	34357	+	FMBKCJ_66315	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP001565.1	3	656	+	FMBKCJ_66560	25.8	8.1		
CP001570.1	3	596	+	FMBKCJ_66990	23.2	8.2		
CP001570.1	27972	28490	+	FMBKCJ_67195	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
CP001564.1	1426	1530	-	FMBKCJ_67220	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
CP001564.1	2026	2382	+	FMBKCJ_67225	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP001564.1	4218	4439	+	FMBKCJ_67235	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP001564.1	5676	6359	+	FMBKCJ_67240	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP001573.1	127	675	+	FMBKCJ_67285	21.6	9.8		RefSeq:WP_012686361.1, SO:0001217, UniParc:UPI00016B30DA, UniRef:UniRef100_UPI00016B30DA, UniRef:UniRef50_UPI001F2CF5C9, UniRef:UniRef90_UPI001F2CF5C9
CP001569.1	162	926	+	FMBKCJ_67350	29.8	9.9		RefSeq:WP_012622391.1, SO:0001217, UniParc:UPI00016B2F44, UniRef:UniRef100_A0A7U4DJ44, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP001569.1	2230	2586	+	FMBKCJ_67365	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
CP001569.1	2793	2891	+	FMBKCJ_67370	3.6	8.5		
CP001569.1	5108	5347	+	FMBKCJ_67385	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
CP001569.1	23037	23873	-	FMBKCJ_67455	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
CP001569.1	26431	26607	+	FMBKCJ_67470	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
CP001566.1	10893	11336	-	FMBKCJ_67530	16.7	5.8		RefSeq:WP_012686301.1, SO:0001217, UniParc:UPI00016B2DF2, UniRef:UniRef100_UPI00016B2DF2, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP001566.1	11742	12080	-	FMBKCJ_67540	13.1	5.6		RefSeq:WP_012615254.1, SO:0001217, UniParc:UPI00016B2CB2, UniRef:UniRef100_UPI00016B2CB2, UniRef:UniRef50_O50739, UniRef:UniRef90_A0A1L4DGF8
CP001566.1	12089	12919	-	FMBKCJ_67545	31.3	5.8		RefSeq:WP_012686304.1, SO:0001217, UniParc:UPI00016B2CB1, UniRef:UniRef100_UPI00016B2CB1, UniRef:UniRef50_O50740, UniRef:UniRef90_A0A1L4DGI0
CP001566.1	16613	17398	-	FMBKCJ_67575	29.8	6.5		RefSeq:WP_012686299.1, SO:0001217, UniParc:UPI00016B2CAB, UniRef:UniRef100_UPI00016B2CAB, UniRef:UniRef50_A0A1L8ZA75, UniRef:UniRef90_UPI00016B2CAB
CP001566.1	17408	18190	-	FMBKCJ_67580	29.7	5.6		RefSeq:WP_012615250.1, SO:0001217, UniParc:UPI00016B2CAA, UniRef:UniRef100_UPI00016B2CAA, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI0003F9E6B5
CP001566.1	21294	21680	-	FMBKCJ_67595	14.3	7.8		RefSeq:WP_012615262.1, SO:0001217, UniParc:UPI00016B2CA7, UniRef:UniRef100_G0ITQ0, UniRef:UniRef50_O50749, UniRef:UniRef90_G0ITQ0
CP001566.1	22363	22749	-	FMBKCJ_67605	14.6	7.8		RefSeq:WP_012615264.1, SO:0001217, UniParc:UPI00016B2EE0, UniRef:UniRef100_UPI00016B2EE0, UniRef:UniRef50_O50751, UniRef:UniRef90_Q0SL21
CP001566.1	24503	24937	+	FMBKCJ_67615	16.7	9.7		RefSeq:WP_012686300.1, SO:0001217, UniParc:UPI00016B2CA3, UniRef:UniRef100_UPI00016B2CA3, UniRef:UniRef50_Q0SL23, UniRef:UniRef90_Q0SL23
CP001566.1	27247	28011	-	FMBKCJ_67635	29.2	9.9		RefSeq:WP_012615187.1, SO:0001217, UniParc:UPI00016B2C9F, UniRef:UniRef100_UPI00016B2C9F, UniRef:UniRef50_O50757, UniRef:UniRef90_G0ITN0
CP001567.1	6393	6668	+	FMBKCJ_67665	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CP001567.1	7667	8053	+	FMBKCJ_67670	14.5	9.1		RefSeq:WP_012686343.1, SO:0001217, UniParc:UPI00016B364B, UniRef:UniRef100_UPI00016B364B, UniRef:UniRef50_UPI00016B364B, UniRef:UniRef90_UPI00016B364B
CP001567.1	18381	18485	+	FMBKCJ_67725	4.3	8.0		
CP001567.1	18993	19193	+	FMBKCJ_67730	7.8	4.6		SO:0001217, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
CP001567.1	21710	21904	+	FMBKCJ_67740	7.4	10.2		SO:0001217, UniRef:UniRef50_O50836, UniRef:UniRef90_O50836
CP001567.1	21923	22144	+	FMBKCJ_67745	8.9	9.5		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP001567.1	23085	23669	-	FMBKCJ_67750	22.1	5.3		RefSeq:WP_012614933.1, SO:0001217, UniParc:UPI00016B379C, UniRef:UniRef100_A0A0H3BZV3, UniRef:UniRef50_A0A0H3BZV3, UniRef:UniRef90_A0A0H3BZV3
CP001567.1	24305	24682	+	FMBKCJ_67760	13.9	6.0		RefSeq:WP_012686329.1, SO:0001217, UniParc:UPI00016B379E, UniRef:UniRef100_UPI00016B379E, UniRef:UniRef50_UPI00016B379E, UniRef:UniRef90_UPI00016B379E
CP001567.1	26663	26881	-	FMBKCJ_67775	8.3	5.0		RefSeq:WP_010890349.1, SO:0001217, UniParc:UPI00000568C6, UniRef:UniRef100_O50844, UniRef:UniRef50_O50844, UniRef:UniRef90_O50844
CP001571.1	15158	15316	+	FMBKCJ_67925	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP001571.1	32925	34349	+	FMBKCJ_68040	53.8	6.0		RefSeq:WP_012686460.1, SO:0001217, UniParc:UPI00016B34EC, UniRef:UniRef100_UPI00016B34EC, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP094579.1	143868	144056	-	FMBKCJ_68845	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP094579.1	157126	157560	+	FMBKCJ_68900	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP094579.1	271970	272992	-	FMBKCJ_69435	39.5	4.2		RefSeq:WP_106007273.1, SO:0001217, UniParc:UPI000D039C6E, UniRef:UniRef100_UPI000D039C6E, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP094579.1	367801	368226	+	FMBKCJ_69910	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP094579.1	416046	416462	+	FMBKCJ_70140	16.3	10.5		RefSeq:WP_002661094.1, SO:0001217, UniParc:UPI00016C516C, UniRef:UniRef100_UPI00016C516C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP094579.1	534528	534950	-	FMBKCJ_70755	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP094579.1	563523	565016	-	FMBKCJ_70900	59.2	5.7		RefSeq:WP_014540714.1, SO:0001217, UniParc:UPI0001F23A14, UniRef:UniRef100_UPI0001F23A14, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP094579.1	644100	644468	+	FMBKCJ_71245	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP094579.1	661931	662245	-	FMBKCJ_71320	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP094579.1	689517	689813	+	FMBKCJ_71420	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP094579.1	738453	738992	+	FMBKCJ_71670	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP094579.1	791602	792876	+	FMBKCJ_71925	48.5	4.5		RefSeq:WP_106007352.1, SO:0001217, UniParc:UPI000D043532, UniRef:UniRef100_UPI000D043532, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP094579.1	814150	814584	-	FMBKCJ_72045	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP094579.1	917848	918141	+	FMBKCJ_72420	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
CP094589.1	116	463	-	FMBKCJ_72440	13.4	5.5		SO:0001217, UniRef:UniRef50_A0A7U3YAV4
CP094589.1	6175	6858	+	FMBKCJ_72465	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP094580.1	9838	10035	+	FMBKCJ_72575	7.9	8.7		RefSeq:WP_257724428.1, SO:0001217, UniParc:UPI002150023E, UniRef:UniRef100_UPI002150023E, UniRef:UniRef50_UPI002150023E, UniRef:UniRef90_UPI002150023E
CP094590.1	8374	8589	-	FMBKCJ_72675	8.3	5.3		
CP094590.1	14046	14165	-	FMBKCJ_72690	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
CP094591.1	2	412	+	FMBKCJ_72745	16.2	9.8		SO:0001217, UniRef:UniRef50_O51012, UniRef:UniRef90_O51012
CP094591.1	1716	2072	+	FMBKCJ_72760	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
CP094591.1	2279	2377	+	FMBKCJ_72765	3.6	8.5		
CP094591.1	4594	4833	+	FMBKCJ_72780	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
CP094591.1	23653	24489	-	FMBKCJ_72850	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
CP094591.1	27048	27224	+	FMBKCJ_72865	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
CP094591.1	28332	28754	-	FMBKCJ_72875	16.1	9.7		SO:0001217, UniRef:UniRef50_Q0SLQ7
CP094592.1	1910	2068	+	FMBKCJ_72885	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
CP094592.1	4514	4612	+	FMBKCJ_72900	4.0	9.7		
CP094592.1	4605	4892	+	FMBKCJ_72905	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
CP094592.1	21101	21307	+	FMBKCJ_72945	8.1	9.2		RefSeq:WP_233189762.1, SO:0001217, UniParc:UPI001E599716, UniRef:UniRef100_UPI001E48DE6B, UniRef:UniRef50_A0A7X0DQW6, UniRef:UniRef90_UPI001E48DE6B
CP094592.1	26712	27065	-	FMBKCJ_72970	14.1	9.3		RefSeq:WP_106007396.1, SO:0001217, UniParc:UPI000D03C6FE, UniRef:UniRef100_UPI000D03C6FE, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP094593.1	136	432	+	FMBKCJ_72980	11.2	9.7		RefSeq:WP_257724435.1, SO:0001217, UniParc:UPI0021504E40, UniRef:UniRef100_UPI0021504E40, UniRef:UniRef50_UPI0021504E40, UniRef:UniRef90_UPI0021504E40
CP094593.1	9998	10441	-	FMBKCJ_73025	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP094593.1	10846	11184	-	FMBKCJ_73035	13.1	5.3		RefSeq:WP_015056340.1, SO:0001217, UniParc:UPI0001F239C1, UniRef:UniRef100_A0A9N7G4G2, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP094593.1	11197	12030	-	FMBKCJ_73040	31.4	6.3		RefSeq:WP_012622685.1, SO:0001217, UniParc:UPI00016B3625, UniRef:UniRef100_A0A9N7G4B9, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP094593.1	15720	16517	-	FMBKCJ_73070	30.5	8.8		RefSeq:WP_015056337.1, SO:0001217, UniParc:UPI00006EA8AF, UniRef:UniRef100_A0A9N7B969, UniRef:UniRef90_Q66YQ9
CP094593.1	16527	17309	-	FMBKCJ_73075	29.7	7.6		RefSeq:WP_015056343.1, SO:0001217, UniParc:UPI00006EA8B7, UniRef:UniRef100_A0A9N7G3J7, UniRef:UniRef90_A0A0H3C5I5
CP094593.1	20392	20763	-	FMBKCJ_73090	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
CP094593.1	21448	21861	-	FMBKCJ_73100	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
CP094593.1	25786	26409	-	FMBKCJ_73125	24.0	9.7		RefSeq:WP_257724438.1, SO:0001217, UniParc:UPI00214FF6BC, UniRef:UniRef100_UPI0018EB8A1E, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP094584.1	23786	23962	+	FMBKCJ_73940	6.6	7.9		SO:0001217, UniRef:UniRef50_G0ANK8
CP094584.1	27639	28166	+	FMBKCJ_73965	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
CP094584.1	28348	28914	+	FMBKCJ_73970	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
CP094587.1	18597	19070	+	FMBKCJ_74555	19.0	9.2		RefSeq:WP_012621301.1, SO:0001217, UniParc:UPI00016B3CEA, UniRef:UniRef100_A0A9N7AWA4, UniRef:UniRef50_A0A7W9SK25, UniRef:UniRef90_Q9X3P1
CP094588.1	1	153	+	FMBKCJ_74575	5.9	6.4		
CP094588.1	13394	13612	+	FMBKCJ_74685	8.7	9.5		RefSeq:WP_257724431.1, SO:0001217, UniParc:UPI00214FC8E7, UniRef:UniRef100_UPI00214FC8E7, UniRef:UniRef50_UPI00214FC8E7, UniRef:UniRef90_UPI00214FC8E7
CP094594.1	3673	3948	+	FMBKCJ_74760	10.7	8.9		RefSeq:WP_012622654.1, SO:0001217, UniParc:UPI00016B3A30, UniRef:UniRef100_A0A9N7BD28, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CP094594.1	17026	17247	+	FMBKCJ_74825	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP094594.1	17409	17582	+	FMBKCJ_74830	6.8	9.3		RefSeq:WP_012614960.1, SO:0001217, UniParc:UPI00016B368A, UniRef:UniRef100_A0A0H3C422, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
CP094594.1	22385	22558	-	FMBKCJ_74855	6.8	9.3		RefSeq:WP_012614960.1, SO:0001217, UniParc:UPI00016B368A, UniRef:UniRef100_A0A0H3C422, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
CP094594.1	22720	22941	-	FMBKCJ_74860	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP094595.1	16345	16497	+	FMBKCJ_74970	5.8	9.7		SO:0001217, UniRef:UniRef50_UPI000518A4E0, UniRef:UniRef50_UPI000854F44B, UniRef:UniRef90_UPI001E5D53A5
CP094595.1	17098	17232	+	FMBKCJ_74975	5.5	8.0		
CP094595.1	18557	18721	-	FMBKCJ_74995	6.4	9.5		RefSeq:WP_012622541.1, SO:0001217, UniParc:UPI00016B2DBB, UniRef:UniRef100_UPI00016B2DBB, UniRef:UniRef50_G0AP55, UniRef:UniRef90_UPI00016B2DBB
CP094595.1	18751	18957	+	FMBKCJ_75000	8.4	9.6		
CP094595.1	23136	23243	-	FMBKCJ_75025	4.1	5.0		
CP094595.1	25343	25660	+	FMBKCJ_75030	12.6	5.3		RefSeq:WP_015056368.1, SO:0001217, UniParc:UPI0001F239B4, UniRef:UniRef100_A0A9N7BD82, UniRef:UniRef50_A0A9N7BD82, UniRef:UniRef90_A0A9N7BD82
CP094596.1	15059	15217	+	FMBKCJ_75130	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP094596.1	18061	18654	+	FMBKCJ_75150	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP094596.1	32867	34264	+	FMBKCJ_75245	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP005925.1	144366	144554	-	FMBKCJ_76065	7.3	9.5		SO:0001217, UniParc:UPI00018847F9, UniRef:UniRef100_A0A0H3C4A0, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP005925.1	157630	158064	+	FMBKCJ_76120	16.9	10.1		RefSeq:WP_010889695.1, SO:0001217, UniParc:UPI0000057387, UniRef:UniRef100_O51178, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP005925.1	272635	273648	-	FMBKCJ_76655	39.1	4.3		RefSeq:WP_010889720.1, SO:0001217, UniParc:UPI00000573ED, UniRef:UniRef100_O51275, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP005925.1	366153	366245	-	FMBKCJ_77120	3.5	5.9		
CP005925.1	368465	368890	+	FMBKCJ_77135	16.5	9.7		SO:0001217, UniParc:UPI0000057451, UniRef:UniRef100_O51335, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP005925.1	416698	417114	+	FMBKCJ_77360	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP005925.1	443772	444059	-	FMBKCJ_77475	11.3	9.8		RefSeq:WP_157864221.1, SO:0001217, UniParc:UPI0012FF1DCC, UniRef:UniRef100_UPI0012FF1DCC, UniRef:UniRef50_UPI00052A27E0, UniRef:UniRef90_UPI00052A27E0
CP005925.1	515789	516007	+	FMBKCJ_77925	8.5	9.5		
CP005925.1	532078	532530	+	FMBKCJ_77975	17.2	7.7		
CP005925.1	535187	535609	-	FMBKCJ_77990	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP005925.1	540785	541147	-	FMBKCJ_78020	13.8	9.8		
CP005925.1	564197	565690	-	FMBKCJ_78140	59.3	6.0		RefSeq:WP_020948760.1, SO:0001217, UniParc:UPI000384491D, UniRef:UniRef100_UPI000384491D, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP005925.1	644781	645149	+	FMBKCJ_78485	14.6	5.1		RefSeq:WP_020948773.1, SO:0001217, UniParc:UPI0003844DDE, UniRef:UniRef100_UPI0003844DDE, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP005925.1	662612	662926	-	FMBKCJ_78560	11.3	8.7		RefSeq:WP_002665784.1, SO:0001217, UniParc:UPI00017F45E1, UniRef:UniRef100_UPI00017F45E1, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP005925.1	668532	668843	-	FMBKCJ_78580	12.4	9.7		
CP005925.1	690202	690498	+	FMBKCJ_78665	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP005925.1	739153	739692	+	FMBKCJ_78915	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP005925.1	747946	748128	+	FMBKCJ_78975	7.1	9.9		
CP005925.1	792360	793634	+	FMBKCJ_79175	48.5	4.5		RefSeq:WP_002664629.1, SO:0001217, UniParc:UPI00017F4987, UniRef:UniRef100_UPI00017F4987, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP005925.1	814877	815311	-	FMBKCJ_79295	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124108.1	296	664	+	FMBKCJ_79660	14.4	5.7		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
